,alcohol,appellation,category,date,href,price,rating,title
138,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-beychevelle-2016-saint-julien/,$100,94 Points,Château Beychevelle 2016  Saint-Julien
139,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-cadet-bon-2016-saint-emilion/,$36,94 Points,Château Cadet-Bon 2016  Saint-Émilion
140,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-cantenac-brown-2016-margaux/,$63,94 Points,Château Cantenac Brown 2016  Margaux
141,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-clerc-milon-2016-pauillac/,$70,94 Points,Château Clerc Milon 2016  Pauillac
142,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-ducru-beaucaillou-2016-la-croix-ducru-beaucaillou-saint-julien/,$59,94 Points,Château Ducru Beaucaillou 2016 La Croix Ducru-Beaucaillou  (Saint-Julien)
143,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-ferriere-2016-margaux/,N/A,94 Points,Château Ferrière 2016  Margaux
144,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-haut-brion-2016-le-clarence-de-haut-brion-pessac-leognan/,N/A,94 Points,Château Haut-Brion 2016 Le Clarence de Haut-Brion  (Pessac-Léognan)
145,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-labegorce-margaux-2016-margaux/,N/A,94 Points,Château Labégorce Margaux 2016  Margaux
146,15.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-troplong-mondot-2016-saint-emilion/,$148,94 Points,Château Troplong Mondot 2016  Saint-Émilion
147,13.5%,Loire Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-de-la-butte-2017-mi-pente-40-cabernet-franc-bourgueil/,$40,94 Points,Domaine de la Butte 2017 Mi-Pente 40 Cabernet Franc (Bourgueil)
148,13.5%,Loire Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-des-roches-neuves-2017-clos-de-lechelier-saumur-champigny/,$72,94 Points,Domaine des Roches Neuves 2017 Clos de l'Echelier  (Saumur-Champigny)
149,20%,Portugal,Port/Sherry,5/1/2019,https://www.winemag.com/buying-guide/dows-nv-30-years-old-tawny-port/,$140,94 Points,Dow's NV 30 Years Old Tawny  (Port)
150,14.9%,Napa,Red,5/1/2019,https://www.winemag.com/buying-guide/encanto-2013-usibelli-ranch-cabernet-sauvignon-rutherford/,$75,94 Points,Encanto 2013 Usibelli Ranch Cabernet Sauvignon (Rutherford)
151,13.1%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/furthermore-2015-starbridge-vineyard-pinot-noir-sonoma-coast/,$75,94 Points,Furthermore 2015 Starbridge Vineyard Pinot Noir (Sonoma Coast)
152,15.3%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/jeff-cohn-2016-nuns-canyon-vineyard-zinfandel-moon-mountain-district-sonoma-county/,$45,94 Points,Jeff Cohn 2016 Nun's Canyon Vineyard Zinfandel (Moon Mountain District Sonoma County)
153,13.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/michele-satta-2015-cavaliere-sangiovese-toscana/,$80,94 Points,Michele Satta 2015 Cavaliere Sangiovese (Toscana)
154,14.5%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/opolo-2016-reserve-collection-syrah-paso-robles-willow-creek-district/,$50,94 Points,Opolo 2016 Reserve Collection Syrah (Paso Robles Willow Creek District)
155,14.8%,Napa,Red,5/1/2019,https://www.winemag.com/buying-guide/arrow-branch-2015-red-napa-valley/,$125,94 Points,Arrow & Branch 2015 Red (Napa Valley)
156,13%,Loire Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/bernard-baudry-2016-les-clos-guillet-chinon/,$40,94 Points,Bernard Baudry 2016 Les Clos Guillet  (Chinon)
157,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-couhins-lurton-2016-pessac-leognan/,$75,94 Points,Château Couhins-Lurton 2016  Pessac-Léognan
158,13%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-fonbadet-2016-pauillac/,$37,94 Points,Château Fonbadet 2016  Pauillac
159,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-gruaud-larose-2016-saint-julien/,$75,94 Points,Château Gruaud Larose 2016  Saint-Julien
160,14%,Bordeaux,Dessert,5/1/2019,https://www.winemag.com/buying-guide/chateau-lapinesse-2016-grand-vin-sauternes/,$80,94 Points,Château Lapinesse 2016 Grand Vin  (Sauternes)
161,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-palmer-2016-alter-ego-de-chateau-palmer-margaux/,$70,94 Points,Château Palmer 2016 Alter Ego de Château Palmer  (Margaux)
162,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-siran-2016-margaux/,$32,94 Points,Château Siran 2016  Margaux
163,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/guado-al-tasso-2015-bolgheri-superiore/,$130,94 Points,Guado al Tasso 2015  Bolgheri Superiore
164,14.4%,Central Coast,White,5/1/2019,https://www.winemag.com/buying-guide/hubba-2016-carciofi-chardonnay-santa-cruz-county/,$37,94 Points,Hubba 2016 Carciofi Chardonnay (Santa Cruz County)
165,15.2%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/jeff-cohn-2016-pure-yum-syrah-grenache-sonoma-county/,$40,94 Points,Jeff Cohn 2016 #Pure Yum Syrah-Grenache (Sonoma County)
166,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/le-macchiole-2016-rosso-bolgheri/,$34,94 Points,Le Macchiole 2016 Rosso  (Bolgheri)
167,13.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/le-potazzine-2014-brunello-di-montalcino/,$85,94 Points,Le Potazzine 2014  Brunello di Montalcino
168,14%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/michele-satta-2015-piastraia-bolgheri-superiore/,$50,94 Points,Michele Satta 2015 Piastraia  (Bolgheri Superiore)
169,14%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/quinta-do-vesuvio-2016-red-douro/,$78,94 Points,Quinta do Vesuvio 2016 Red (Douro)
170,14.5%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/siduri-2017-la-encantada-vineyard-pinot-noir-sta-rita-hills/,$65,94 Points,Siduri 2017 La Encantada Vineyard Pinot Noir (Sta. Rita Hills)
171,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/terralsole-2013-riserva-brunello-di-montalcino/,$89,94 Points,Terralsole 2013 Riserva  (Brunello di Montalcino)
172,13%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/timbre-2015-supergroup-pinot-noir-santa-maria-valley/,$30,94 Points,Timbre 2015 Supergroup Pinot Noir (Santa Maria Valley)
173,14.5%,Sonoma,White,5/1/2019,https://www.winemag.com/buying-guide/williams-selyem-2017-heintz-vineyard-chardonnay-russian-river-valley/,$65,94 Points,Williams Selyem 2017 Heintz Vineyard Chardonnay (Russian River Valley)
174,14.8%,Sonoma,White,5/1/2019,https://www.winemag.com/buying-guide/williams-selyem-2017-olivet-lane-vineyard-chardonnay-russian-river-valley/,$65,94 Points,Williams Selyem 2017 Olivet Lane Vineyard Chardonnay (Russian River Valley)
175,12.5%,Tuscany,Dessert,5/1/2019,https://www.winemag.com/buying-guide/avignonesi-2002-occhio-di-pernice-vin-santo-di-montepulciano/,$280,94 Points,Avignonesi 2002 Occhio di Pernice  (Vin Santo di Montepulciano)
176,14.5%,Northern Spain,Red,5/1/2019,https://www.winemag.com/buying-guide/casa-primicia-2012-vina-diezmo-gr-gran-reserva-rioja/,$44,94 Points,Casa Primicia 2012 Viña Diezmo GR Gran Reserva  (Rioja)
177,14%,Loire Valley,White,5/1/2019,https://www.winemag.com/buying-guide/chateau-de-tracy-2015-101-rangs-pouilly-fume/,$96,94 Points,Château de Tracy 2015 101 Rangs  (Pouilly-Fumé)
178,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-margaux-2016-pavillon-rouge-du-chateau-margaux-margaux/,$160,94 Points,Château Margaux 2016 Pavillon Rouge du Château Margaux  (Margaux)
179,14.9%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/flambeaux-2015-cabernet-sauvignon-sonoma-valley/,$60,94 Points,Flambeaux 2015 Cabernet Sauvignon (Sonoma Valley)
180,14.5%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/hahn-2016-slh-gabrielle-estate-grown-pinot-noir-santa-lucia-highlands/,$60,94 Points,Hahn 2016 SLH Gabrielle Estate Grown Pinot Noir (Santa Lucia Highlands)
181,13.5%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/herdade-do-rocim-2014-vale-da-mata-reserva-red-lisboa/,$35,94 Points,Herdade do Rocim 2014 Vale da Mata Reserva Red (Lisboa)
182,13.5%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/kopke-2014-vinhas-velhas-limited-edition-red-douro/,$90,94 Points,Kopke 2014 Vinhas Velhas Limited Edition Red (Douro)
183,13.5%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/quinta-das-carvalhas-2016-carvalhas-vinhas-velhas-red-douro/,$100,94 Points,Quinta das Carvalhas 2016 Carvalhas Vinhas Velhas Red (Douro)
184,13%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/samuel-louis-smith-2017-sandstone-terrace-syrah-santa-cruz-mountains/,$33,94 Points,Samuel Louis Smith 2017 Sandstone Terrace Syrah (Santa Cruz Mountains)
185,12.5%,Central Coast,White,5/1/2019,https://www.winemag.com/buying-guide/samuel-louis-smith-2017-spear-vineyard-chardonnay-sta-rita-hills/,$37,94 Points,Samuel Louis Smith 2017 Spear Vineyard Chardonnay (Sta. Rita Hills)
186,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/san-polino-2014-helicrysum-brunello-di-montalcino/,$70,94 Points,San Polino 2014 Helicrysum  (Brunello di Montalcino)
187,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/siro-pacenti-2014-vecchie-vigne-brunello-di-montalcino/,$70,94 Points,Siro Pacenti 2014 Vecchie Vigne  (Brunello di Montalcino)
188,14.1%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/williams-selyem-2017-pinot-noir-russian-river-valley/,$55,94 Points,Williams Selyem 2017 Pinot Noir (Russian River Valley)
189,14.5%,Northern Spain,Red,5/1/2019,https://www.winemag.com/buying-guide/12-linajes-2014-reserva-ribera-del-duero/,$35,93 Points,12 Linajes 2014 Reserva  (Ribera del Duero)
190,14.2%,Napa-Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/ancien-2016-pinot-noir-carneros/,$40,93 Points,Ancien 2016 Pinot Noir (Carneros)
191,13.5%,New Zealand,Red,5/1/2019,https://www.winemag.com/buying-guide/babich-2016-the-patriarch-gimblett-gravels-red-hawkes-bay/,$65,93 Points,Babich 2016 The Patriarch Gimblett Gravels Red (Hawke's Bay)
192,14.9%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/benom-2016-les-deux-freres-red-paso-robles/,$65,93 Points,Benom 2016 Les Deux Freres Red (Paso Robles)
193,14.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-angelus-2016-carillon-dangelus-saint-emilion/,$100,93 Points,Château Angélus 2016 Carillon d'Angélus  (Saint-Émilion)
194,13%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-bellevue-de-tayac-2016-margaux/,$30,93 Points,Château Bellevue de Tayac 2016  Margaux
195,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-de-pez-2016-saint-estephe/,$60,93 Points,Château de Pez 2016  Saint-Estèphe
196,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-grand-puy-ducasse-2016-pauillac/,$49,93 Points,Château Grand-Puy Ducasse 2016  Pauillac
197,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-la-clotte-2016-saint-emilion/,N/A,93 Points,Château la Clotte 2016  Saint-Émilion
198,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-la-galiane-2016-margaux/,N/A,93 Points,Château la Galiane 2016  Margaux
199,14.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-larcis-ducasse-2016-saint-emilion/,$87,93 Points,Château Larcis Ducasse 2016  Saint-Émilion
200,14.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-pavie-decesse-2016-saint-emilion/,N/A,93 Points,Château Pavie Decesse 2016  Saint-Émilion
201,15%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-valandraud-2016-linterdit-de-valandraud-saint-emilion/,$250,93 Points,Château Valandraud 2016 L'Interdit de Valandraud  (Saint-Émilion)
202,14.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/clos-des-menuts-2016-lexcellence-saint-emilion/,$60,93 Points,Clos des Menuts 2016 L'Excellence  (Saint-Émilion)
203,N/A,Rhône Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/clos-du-joncuas-2016-domaine-la-garanciere-red-cotes-du-rhone-villages-seguret/,$20,93 Points,Clos du Joncuas 2016 Domaine La Garancière Red (Côtes du Rhône Villages Séguret)
204,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/clos-du-marquis-2016-saint-julien/,$60,93 Points,Clos du Marquis 2016  Saint-Julien
205,13.5%,Portugal,White,5/1/2019,https://www.winemag.com/buying-guide/global-wines-2016-casa-de-santar-vinha-dos-amores-encruzado-dao/,$30,93 Points,Global Wines 2016 Casa de Santar Vinha dos Amores Encruzado (Dão)
206,14%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/herdade-do-rocim-2015-sommelier-edition-red-alentejano/,$45,93 Points,Herdade do Rocim 2015 Sommelier Edition Red (Alentejano)
207,14.5%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/herdade-grande-2013-grande-reserva-red-alentejano/,N/A,93 Points,Herdade Grande 2013 Grande Reserva Red (Alentejano)
208,15%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/jcp-maltus-2016-le-carre-saint-emilion/,$120,93 Points,JCP Maltus 2016 Le Carré  (Saint-Émilion)
209,15.5%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/jeff-cohn-2016-st-peters-church-zinfandel-alexander-valley/,$45,93 Points,Jeff Cohn 2016 St Peter's Church Zinfandel (Alexander Valley)
210,15.4%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/mcv-2016-petit-verdot-paso-robles/,$45,93 Points,MCV 2016 Petit Verdot (Paso Robles)
211,15%,Sierra Foothills,Red,5/1/2019,https://www.winemag.com/buying-guide/noceto-2013-ax-1-sangiovese-amador-county/,$54,93 Points,Noceto 2013 AX-1 Sangiovese (Amador County)
212,14.1%,Sierra Foothills,Red,5/1/2019,https://www.winemag.com/buying-guide/noceto-2016-dos-oakies-sangiovese-shenandoah-valley-ca/,$38,93 Points,Noceto 2016 Dos Oakies Sangiovese (Shenandoah Valley (CA))
213,14.2%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/peake-ranch-2016-pinot-noir-sta-rita-hills/,$40,93 Points,Peake Ranch 2016 Pinot Noir (Sta. Rita Hills)
214,12.7%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/samuel-louis-smith-2017-albatross-ridge-vineyard-pinot-noir-monterey/,$44,93 Points,Samuel Louis Smith 2017 Albatross Ridge Vineyard Pinot Noir (Monterey)
215,14.7%,Napa,Red,5/1/2019,https://www.winemag.com/buying-guide/turnbull-2016-cabernet-sauvignon-napa-valley/,$50,93 Points,Turnbull 2016 Cabernet Sauvignon (Napa Valley)
216,14.4%,Napa,Red,5/1/2019,https://www.winemag.com/buying-guide/2131-2013-cabernet-sauvignon-napa-valley/,$300,93 Points,2131 2013 Cabernet Sauvignon (Napa Valley)
217,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/altesino-2013-riserva-brunello-di-montalcino/,$130,93 Points,Altesino 2013 Riserva  (Brunello di Montalcino)
218,13.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/banfi-2014-poggio-alle-mura-brunello-di-montalcino/,$95,93 Points,Banfi 2014 Poggio alle Mura  (Brunello di Montalcino)
219,14.5%,Portugal,Red,5/1/2019,https://www.winemag.com/buying-guide/campolargo-2010-calda-bordaleza-red-bairrada/,$50,93 Points,Campolargo 2010 Calda Bordaleza Red (Bairrada)
220,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-branas-grand-poujeaux-2016-moulis-en-medoc/,$35,93 Points,Château Branas Grand Poujeaux 2016  Moulis-en-Médoc
221,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-darsac-2016-margaux/,$23,93 Points,Château d'Arsac 2016  Margaux
222,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-duhart-milon-2016-pauillac/,$80,93 Points,Château Duhart-Milon 2016  Pauillac
223,N/A,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-magnan-figeac-2016-saint-emilion/,$32,93 Points,Château Magnan Figeac 2016  Saint-Émilion
224,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-marsac-seguineau-2016-margaux/,$30,93 Points,Château Marsac Séguineau 2016  Margaux
225,13.5%,Loire Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-des-roches-neuves-2017-la-marginale-saumur-champigny/,$65,93 Points,Domaine des Roches Neuves 2017 La Marginale  (Saumur-Champigny)
226,13.5%,Loire Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/domaine-grosbois-2017-clos-du-noyer-chinon/,$52,93 Points,Domaine Grosbois 2017 Clos du Noyer  (Chinon)
227,14%,Northern Spain,Red,5/1/2019,https://www.winemag.com/buying-guide/hidalgo-2012-gran-reserva-tradicion-h-rioja/,$45,93 Points,Hidalgo 2012 Gran Reserva Tradición H  (Rioja)
228,13.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/il-paradiso-di-manfredi-2010-riserva-brunello-di-montalcino/,N/A,93 Points,Il Paradiso di Manfredi 2010 Riserva  (Brunello di Montalcino)
229,14.5%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/la-crema-2015-bellflower-vineyard-pinot-noir-russian-river-valley/,$65,93 Points,La Crema 2015 Bellflower Vineyard Pinot Noir (Russian River Valley)
230,14.5%,Sierra Foothills,Red,5/1/2019,https://www.winemag.com/buying-guide/naggiar-2017-estate-petite-sirah-sierra-foothills/,$29,93 Points,Naggiar 2017 Estate Petite Sirah (Sierra Foothills)
231,14.2%,Central Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/peake-ranch-2016-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/,$65,93 Points,Peake Ranch 2016 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills)
232,15%,Sierra Foothills,Red,5/1/2019,https://www.winemag.com/buying-guide/renwood-2016-petite-sirah-amador-county/,$50,93 Points,Renwood 2016 Petite Sirah (Amador County)
233,14.5%,Tuscany,Red,5/1/2019,https://www.winemag.com/buying-guide/tenuta-luce-2015-luce-red-toscana/,$125,93 Points,Tenuta Luce 2015 Luce Red (Toscana)
234,15%,North Coast,Red,5/1/2019,https://www.winemag.com/buying-guide/v-sattui-2016-petite-sirah-north-coast/,$45,93 Points,V. Sattui 2016 Petite Sirah (North Coast)
235,15%,Sonoma,Red,5/1/2019,https://www.winemag.com/buying-guide/williams-selyem-2017-papera-vineyard-zinfandel-russian-river-valley/,$65,93 Points,Williams Selyem 2017 Papera Vineyard Zinfandel (Russian River Valley)
236,13.5%,Loire Valley,Red,5/1/2019,https://www.winemag.com/buying-guide/charles-joguet-2015-clos-de-la-dioterie-chinon/,$71,93 Points,Charles Joguet 2015 Clos de la Dioterie  (Chinon)
237,13.5%,Bordeaux,Dessert,5/1/2019,https://www.winemag.com/buying-guide/chateau-bastor-lamontagne-2016-sauternes/,$27,93 Points,Château Bastor-Lamontagne 2016  Sauternes
238,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-capbern-2016-saint-estephe/,$29,93 Points,Château Capbern 2016  Saint-Estèphe
239,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-cos-destournel-2016-pagodes-de-cos-saint-estephe/,$45,93 Points,Château Cos d'Estournel 2016 Pagodes de Cos  (Saint-Estèphe)
240,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-deyrem-valentin-2016-margaux/,$35,93 Points,Château Deyrem Valentin 2016  Margaux
241,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-haut-marbuzet-2016-saint-estephe/,$46,93 Points,Château Haut-Marbuzet 2016  Saint-Estèphe
242,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-latour-a-pomerol-2016-pomerol/,$120,93 Points,Château Latour à Pomerol 2016  Pomerol
243,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-latour-martillac-2016-pessac-leognan/,N/A,93 Points,Château Latour-Martillac 2016  Pessac-Léognan
244,13%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-mongravey-2016-margaux/,$40,93 Points,Château Mongravey 2016  Margaux
245,14%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-petit-faurie-de-soutard-2016-saint-emilion/,$30,93 Points,Château Petit Faurie de Soutard 2016  Saint-Émilion
246,13.5%,Bordeaux,Red,5/1/2019,https://www.winemag.com/buying-guide/chateau-talbot-2016-saint-julien/,$68,93 Points,Château Talbot 2016  Saint-Julien
